event_date,fighter1,fighter2,pass_stat_f1,pass_stat_f2,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,winner
March 05 1999,Tito Ortiz,Guy Mezger,2,0,26,2,0,3,2,0,Tito Ortiz
March 05 1999,Gary Goodridge,Andre Roberts,0,0,8,2,0,0,0,0,Gary Goodridge
March 05 1999,Jeremy Horn,Chuck Liddell,2,1,8,12,3,0,3,0,Jeremy Horn
March 05 1999,Kevin Randleman,Maurice Smith,5,0,17,9,0,2,4,0,Kevin Randleman
March 05 1999,Evan Tanner,Valeri Ignatov,2,0,23,2,1,0,1,0,Evan Tanner
March 05 1999,Pete Williams,Jason Godsey,1,0,3,2,1,0,1,0,Pete Williams
March 05 1999,Sione Latu,Joey Roberts,2,1,9,17,0,2,1,1,Sione Latu
September 24 1999,Frank Shamrock,Tito Ortiz,0,2,31,20,1,0,0,8,Frank Shamrock
September 24 1999,Tim Lajcik,Ron Waterman,0,2,12,14,0,2,0,2,Tim Lajcik
September 24 1999,Jeremy Horn,Jason Godsey,0,0,3,1,1,0,0,1,Jeremy Horn
September 24 1999,Brad Kohler,Steve Judson,0,0,3,0,0,0,1,0,Brad Kohler
September 24 1999,Chuck Liddell,Paul Jones,0,0,13,5,0,0,0,0,Chuck Liddell
September 24 1999,Matt Hughes,Valeri Ignatov,1,0,77,7,0,1,5,0,Matt Hughes
September 24 1999,John Lewis,Lowell Anderson,0,0,20,9,0,0,1,0,John Lewis
September 24 1999,Jens Pulver,Alfonso Alcarez,0,0,48,34,1,0,0,1,Jens Pulver
November 19 1999,Kevin Randleman,Pete Williams,0,1,10,8,2,1,6,0,Kevin Randleman
November 19 1999,Pedro Rizzo,Tsuyoshi Kohsaka,0,0,14,14,0,0,0,0,Pedro Rizzo
November 19 1999,Kenichi Yamamoto,Katsuhisa Fujii,0,0,1,27,1,0,0,2,Kenichi Yamamoto
November 19 1999,Joe Slick,Jason DeLucia,1,0,2,1,0,0,1,0,Joe Slick
November 19 1999,Eugene Jackson,Keiichiro Yamamiya,0,0,22,14,0,0,0,0,Eugene Jackson
November 19 1999,Kenichi Yamamoto,Daiju Takase,0,0,20,5,0,0,0,0,Kenichi Yamamoto
November 19 1999,Katsuhisa Fujii,Masutatsu Yano,0,0,18,18,0,0,0,1,Katsuhisa Fujii
July 16 1999,Maurice Smith,Marco Ruas,1,1,4,1,0,2,0,1,Maurice Smith
April 14 2000,Tito Ortiz,Wanderlei Silva,2,0,20,10,0,0,4,0,Tito Ortiz
July 16 1999,Pat Miletich,Andre Pederneiras,0,0,13,10,0,0,0,0,Pat Miletich
July 16 1999,Jeremy Horn,Daiju Takase,2,0,35,0,0,0,0,0,Jeremy Horn
April 14 2000,Murilo Bustamante,Yoji Anjo,7,0,11,0,1,0,4,0,Murilo Bustamante
April 14 2000,Sanae Kikuta,Eugene Jackson,2,0,8,4,2,1,2,0,Sanae Kikuta
April 14 2000,Ron Waterman,Satoshi Honma,4,0,51,6,1,1,3,0,Ron Waterman
July 16 1999,Paul Jones,Flavio Luiz Moura,2,1,21,1,2,0,0,0,Paul Jones
July 16 1999,Tsuyoshi Kohsaka,Tim Lajcik,1,4,11,12,3,0,0,0,Tsuyoshi Kohsaka
July 16 1999,Eugene Jackson,Royce Alger,0,2,21,11,1,0,0,2,Eugene Jackson
April 14 2000,Ikuhisa Minowa,Joe Slick,2,2,3,8,0,4,3,0,Ikuhisa Minowa
April 14 2000,Laverne Clark,Koji Oishi,0,2,13,1,0,0,0,3,Laverne Clark
July 16 1999,Andre Roberts,Ron Waterman,0,0,10,22,0,0,0,0,Andre Roberts
June 09 2000,Kevin Randleman,Pedro Rizzo,1,0,17,12,2,0,2,0,Kevin Randleman
June 09 2000,Tyrone Roberts,David Dodd,0,0,16,10,0,0,1,0,Tyrone Roberts
June 09 2000,Pat Miletich,John Alessio,2,0,9,1,1,2,2,0,Pat Miletich
June 09 2000,Amaury Bitetti,Alex Andrade,0,0,6,12,0,0,0,0,Amaury Bitetti
June 09 2000,Matt Hughes,Marcelo Aguiar,0,0,18,2,0,0,2,0,Matt Hughes
June 09 2000,Jens Pulver,Joao Roque,0,0,4,5,0,0,0,1,Jens Pulver
September 22 2000,Pedro Rizzo,Dan Severn,0,0,2,0,0,0,0,0,Pedro Rizzo
September 22 2000,Maurice Smith,Bobby Hoffman,0,3,43,10,0,0,0,4,Maurice Smith
September 22 2000,Jeremy Horn,Eugene Jackson,3,0,2,2,1,0,1,0,Jeremy Horn
September 22 2000,Fabiano Iha,Laverne Clark,0,0,1,1,2,0,1,0,Fabiano Iha
September 22 2000,Yuki Kondo,Alexandre Dantas,1,4,33,14,0,0,0,2,Yuki Kondo
September 22 2000,Ian Freeman,Tedd Williams,0,1,30,25,0,0,0,1,Ian Freeman
September 22 2000,Jeff Monson,Tim Lajcik,2,0,31,5,0,0,1,0,Jeff Monson
September 22 2000,Brad Gumm,CJ Fernandes,1,0,18,28,0,0,0,1,Brad Gumm
June 29 2001,Tito Ortiz,Elvis Sinosic,0,0,35,3,0,0,1,0,Tito Ortiz
June 29 2001,BJ Penn,Din Thomas,0,0,6,1,0,0,0,1,BJ Penn
June 29 2001,Josh Barnett,Semmy Schilt,2,0,10,1,1,0,1,0,Josh Barnett
November 02 2001,Randy Couture,Pedro Rizzo,1,0,41,13,0,0,3,1,Randy Couture
June 29 2001,Pat Miletich,Shonie Carter,2,0,10,14,0,0,1,0,Pat Miletich
June 29 2001,Caol Uno,Fabiano Iha,0,0,8,6,0,1,2,0,Caol Uno
June 29 2001,Vladimir Matyushenko,Yuki Kondo,4,0,17,1,0,0,3,0,Vladimir Matyushenko
November 02 2001,Ricco Rodriguez,Pete Williams,5,0,26,4,1,1,5,0,Ricco Rodriguez
November 02 2001,Matt Hughes,Carlos Newton,1,1,8,2,1,1,4,0,Matt Hughes
November 02 2001,BJ Penn,Caol Uno,0,0,5,0,0,0,1,0,BJ Penn
September 28 2001,Tito Ortiz,Vladimir Matyushenko,2,0,64,19,0,0,5,1,Tito Ortiz
September 28 2001,Jens Pulver,Dennis Hallman,0,0,27,15,1,3,0,2,Jens Pulver
June 29 2001,Ricco Rodriguez,Andrei Arlovski,6,0,30,11,1,0,2,0,Ricco Rodriguez
June 29 2001,Tony DeSouza,Paul Rodriguez,0,0,1,2,2,0,0,0,Tony DeSouza
November 02 2001,Josh Barnett,Bobby Hoffman,5,2,17,6,1,1,2,1,Josh Barnett
November 02 2001,Evan Tanner,Homer Moore,0,3,4,4,4,0,0,2,Evan Tanner
November 02 2001,Matt Lindland,Phil Baroni,7,1,71,32,0,2,4,0,Matt Lindland
September 28 2001,Chuck Liddell,Murilo Bustamante,0,0,27,15,0,0,0,2,Chuck Liddell
September 28 2001,Matt Serra,Yves Edwards,6,0,9,9,3,0,3,0,Matt Serra
September 28 2001,Dave Menne,Gil Castillo,2,2,70,9,4,0,1,7,Dave Menne
May 04 2001,Randy Couture,Pedro Rizzo,2,0,69,42,0,0,3,0,Randy Couture
May 04 2001,Carlos Newton,Pat Miletich,1,1,14,28,1,0,4,0,Carlos Newton
January 11 2002,Jens Pulver,BJ Penn,3,2,38,49,0,2,1,7,Jens Pulver
January 11 2002,Ricco Rodriguez,Jeff Monson,3,0,42,7,1,0,3,2,Ricco Rodriguez
November 02 2001,Frank Mir,Roberto Traven,1,0,3,1,1,0,0,0,Frank Mir
September 28 2001,Jutaro Nakao,Tony DeSouza,0,0,8,1,0,0,0,0,Jutaro Nakao
September 28 2001,Ricardo Almeida,Eugene Jackson,2,0,4,1,1,2,1,2,Ricardo Almeida
September 28 2001,Din Thomas,Fabiano Iha,1,1,42,19,0,2,1,2,Din Thomas
May 04 2001,Chuck Liddell,Kevin Randleman,0,0,3,0,0,0,0,0,Chuck Liddell
May 04 2001,Shonie Carter,Matt Serra,0,5,18,10,0,3,2,2,Shonie Carter
May 04 2001,Semmy Schilt,Pete Williams,0,2,15,6,0,0,0,1,Semmy Schilt
January 11 2002,Murilo Bustamante,Dave Menne,1,0,9,14,0,0,2,0,Murilo Bustamante
January 11 2002,Chuck Liddell,Amar Suloev,0,0,46,26,0,0,0,0,Chuck Liddell
January 11 2002,Andrei Semenov,Ricardo Almeida,0,0,5,12,0,5,0,1,Andrei Semenov
May 04 2001,Matt Lindland,Ricardo Almeida,1,0,22,9,0,0,5,0,Matt Lindland
May 04 2001,BJ Penn,Joey Gilbert,5,0,22,3,0,0,2,0,BJ Penn
May 04 2001,Tony DeSouza,Steve Berger,3,1,28,2,0,3,5,0,Tony DeSouza
January 11 2002,Kevin Randleman,Renato Sobral,3,0,18,2,0,5,1,0,Kevin Randleman
January 11 2002,Gil Castillo,Chris Brennan,0,0,17,8,0,1,3,0,Gil Castillo
January 11 2002,Eugene Jackson,Keith Rockel,0,4,1,6,1,2,0,2,Eugene Jackson
March 22 2002,Josh Barnett,Randy Couture,1,3,44,18,1,0,0,1,Josh Barnett
March 22 2002,Pedro Rizzo,Andrei Arlovski,0,0,27,38,0,0,0,0,Pedro Rizzo
March 22 2002,Matt Hughes,Hayato Sakurai,12,0,36,5,0,0,9,0,Matt Hughes
March 22 2002,Matt Lindland,Pat Miletich,2,0,20,1,0,0,1,0,Matt Lindland
March 22 2002,Evan Tanner,Elvis Sinosic,0,0,7,4,0,0,0,0,Evan Tanner
March 22 2002,Frank Mir,Pete Williams,0,0,4,0,1,0,0,1,Frank Mir
March 22 2002,Matt Serra,Kelly Dullanty,4,0,2,0,3,0,1,0,Matt Serra
March 22 2002,Sean Sherk,Jutaro Nakao,4,0,21,4,0,0,7,0,Sean Sherk
June 22 2002,Chuck Liddell,Vitor Belfort,0,2,43,20,0,0,0,3,Chuck Liddell
June 22 2002,Benji Radach,Nick Serra,1,1,26,0,0,2,0,1,Benji Radach
June 22 2002,Pete Spratt,Zach Light,0,0,3,2,1,0,0,1,Pete Spratt
June 22 2002,Robbie Lawler,Steve Berger,1,0,28,11,0,0,1,1,Robbie Lawler
June 22 2002,Tony Fryklund,Rodrigo Ruas,3,0,60,11,1,0,0,0,Tony Fryklund
June 22 2002,Yves Edwards,Joao Pierini,0,0,6,1,0,0,0,0,Yves Edwards
July 13 2002,Matt Hughes,Carlos Newton,12,1,58,3,1,1,4,0,Matt Hughes
July 13 2002,Ian Freeman,Frank Mir,0,0,34,6,0,3,0,1,Ian Freeman
July 13 2002,Mark Weir,Eugene Jackson,0,0,4,0,0,0,0,0,Mark Weir
July 13 2002,Genki Sudo,Leigh Remedios,2,0,9,5,3,0,2,0,Genki Sudo
July 13 2002,Phillip Miller,James Zikic,9,0,30,29,0,1,4,0,Phillip Miller
July 13 2002,Renato Sobral,Elvis Sinosic,0,0,42,7,0,0,4,0,Renato Sobral
July 13 2002,Evan Tanner,Chris Haseman,5,0,70,14,0,2,3,0,Evan Tanner
September 27 2002,Ricco Rodriguez,Randy Couture,3,3,39,39,1,0,4,5,Ricco Rodriguez
September 27 2002,Tim Sylvia,Wesley Correira,0,0,138,26,0,0,0,0,Tim Sylvia
September 27 2002,BJ Penn,Matt Serra,0,0,32,8,0,1,1,1,BJ Penn
September 27 2002,Caol Uno,Din Thomas,0,2,35,11,0,4,0,3,Caol Uno
September 27 2002,Gan McGee,Pedro Rizzo,0,0,17,14,0,0,0,0,Gan McGee
September 27 2002,Phil Baroni,Dave Menne,0,0,8,1,0,0,0,0,Phil Baroni
September 27 2002,Matt Lindland,Ivan Salaverry,0,1,16,32,0,0,6,0,Matt Lindland
September 27 2002,Sean Sherk,Benji Radach,0,0,6,7,0,0,1,0,Sean Sherk
May 10 2002,Murilo Bustamante,Matt Lindland,3,0,17,35,2,1,2,0,Murilo Bustamante
May 10 2002,Ricco Rodriguez,Tsuyoshi Kohsaka,8,0,19,6,1,0,3,1,Ricco Rodriguez
May 10 2002,BJ Penn,Paul Creighton,1,0,39,6,0,0,0,3,BJ Penn
May 10 2002,Phil Baroni,Amar Suloev,1,1,11,9,0,1,0,1,Phil Baroni
May 10 2002,Caol Uno,Yves Edwards,6,4,19,13,1,1,3,1,Caol Uno
May 10 2002,Ivan Salaverry,Andrei Semenov,6,0,43,5,8,1,2,1,Ivan Salaverry
May 10 2002,Benji Radach,Steve Berger,0,0,10,0,0,0,0,0,Benji Radach
May 10 2002,Robbie Lawler,Aaron Riley,0,1,64,55,0,1,6,0,Robbie Lawler
November 22 2002,Tito Ortiz,Ken Shamrock,3,0,74,12,1,0,3,0,Tito Ortiz
November 22 2002,Chuck Liddell,Renato Sobral,0,0,13,10,0,0,0,0,Chuck Liddell
November 22 2002,Matt Hughes,Gil Castillo,3,0,22,1,0,0,1,0,Matt Hughes
June 06 2003,Randy Couture,Chuck Liddell,3,0,46,22,1,0,4,0,Randy Couture
June 06 2003,Kimo Leopoldo,David Abbott,2,0,1,0,1,0,1,0,Kimo Leopoldo
November 22 2002,Carlos Newton,Pete Spratt,1,0,0,1,1,0,1,0,Carlos Newton
November 22 2002,Robbie Lawler,Tiki Ghosn,0,0,5,7,0,0,0,0,Robbie Lawler
November 22 2002,Andrei Arlovski,Ian Freeman,0,0,14,1,0,0,0,0,Andrei Arlovski
November 22 2002,Vladimir Matyushenko,Travis Wiuff,4,0,24,0,0,1,2,0,Vladimir Matyushenko
June 06 2003,Vitor Belfort,Marvin Eastman,0,0,9,1,0,0,0,0,Vitor Belfort
June 06 2003,Vernon White,Ian Freeman,5,0,45,18,0,1,1,2,Vernon White
June 06 2003,Frank Mir,Wes Sims,3,0,4,1,4,0,1,0,Frank Mir
June 06 2003,Yves Edwards,Eddie Ruiz,6,0,21,3,3,0,0,2,Yves Edwards
June 06 2003,Falaniko Vitale,Matt Lindland,1,0,2,2,0,0,0,0,Falaniko Vitale
November 22 2002,Phillip Miller,Mark Weir,10,1,10,19,1,3,2,0,Phillip Miller
June 06 2003,Pedro Rizzo,Tra Telligman,0,0,40,34,0,0,1,0,Pedro Rizzo
February 28 2003,Tim Sylvia,Ricco Rodriguez,0,0,12,7,0,1,0,0,Tim Sylvia
February 28 2003,Frank Mir,David Abbott,0,0,0,1,2,0,0,0,Frank Mir
February 28 2003,BJ Penn,Caol Uno,10,3,67,64,0,1,5,6,BJ Penn
February 28 2003,Matt Lindland,Phil Baroni,4,0,40,44,2,0,4,1,Matt Lindland
February 28 2003,Vladimir Matyushenko,Pedro Rizzo,1,1,24,12,0,0,5,0,Vladimir Matyushenko
February 28 2003,Din Thomas,Matt Serra,0,0,29,26,0,0,0,1,Din Thomas
February 28 2003,Gan McGee,Alexandre Dantas,0,0,9,1,0,1,0,0,Gan McGee
February 28 2003,Yves Edwards,Rich Clementi,2,0,51,31,1,0,0,2,Yves Edwards
April 25 2003,Matt Hughes,Sean Sherk,10,2,44,19,1,1,5,3,Matt Hughes
April 25 2003,Pete Spratt,Robbie Lawler,1,3,19,15,0,0,1,2,Pete Spratt
September 26 2003,Randy Couture,Tito Ortiz,9,0,88,16,0,0,8,2,Randy Couture
September 26 2003,Andrei Arlovski,Vladimir Matyushenko,1,0,9,5,0,0,0,0,Andrei Arlovski
September 26 2003,Tim Sylvia,Gan McGee,0,0,10,7,0,0,0,0,Tim Sylvia
April 25 2003,Dave Strasser,Romie Aram,1,1,60,24,0,0,1,2,Dave Strasser
April 25 2003,Wesley Correira,Sean Alvarez,0,0,22,6,0,0,0,0,Wesley Correira
April 25 2003,Rich Franklin,Evan Tanner,0,0,16,6,0,0,0,0,Rich Franklin
April 25 2003,Duane Ludwig,Genki Sudo,0,5,38,24,0,0,0,3,Duane Ludwig
April 25 2003,Hermes Franca,Richard Crunkilton,0,0,27,29,9,0,2,4,Hermes Franca
September 26 2003,Jorge Rivera,David Loiseau,0,0,80,35,0,0,0,0,Jorge Rivera
September 26 2003,Rich Franklin,Edwin DeWees,0,1,37,4,0,1,0,1,Rich Franklin
September 26 2003,Karo Parisyan,Dave Strasser,1,0,13,2,1,0,3,0,Karo Parisyan
September 26 2003,Josh Thomson,Gerald Strebendt,1,0,11,0,0,3,1,0,Josh Thomson
April 25 2003,David Loiseau,Mark Weir,1,0,16,2,0,0,1,0,David Loiseau
September 26 2003,Nick Diaz,Jeremy Jackson,4,0,17,9,2,0,6,0,Nick Diaz
September 26 2003,Hermes Franca,Caol Uno,2,2,13,32,1,0,2,1,Hermes Franca
November 21 2003,Matt Hughes,Frank Trigg,2,0,0,0,2,1,1,1,Matt Hughes
November 21 2003,Matt Lindland,Falaniko Vitale,3,2,35,3,1,0,1,0,Matt Lindland
November 21 2003,Wesley Correira,David Abbott,0,0,13,11,0,0,0,0,Wesley Correira
November 21 2003,Evan Tanner,Phil Baroni,2,0,28,17,0,0,1,0,Evan Tanner
November 21 2003,Robbie Lawler,Chris Lytle,2,0,30,37,0,1,3,1,Robbie Lawler
November 21 2003,Pedro Rizzo,Ricco Rodriguez,0,0,30,15,0,0,0,0,Pedro Rizzo
January 31 2004,Vitor Belfort,Randy Couture,0,0,1,1,0,0,0,0,Vitor Belfort
January 31 2004,Renato Verissimo,Carlos Newton,9,1,22,4,1,0,3,2,Renato Verissimo
January 31 2004,BJ Penn,Matt Hughes,5,0,17,4,1,0,0,0,BJ Penn
November 21 2003,Keith Rockel,Chris Liguori,3,0,5,1,1,0,1,0,Keith Rockel
November 21 2003,Yves Edwards,Nick Agallar,0,0,33,5,0,0,0,0,Yves Edwards
January 31 2004,Frank Mir,Wes Sims,4,0,28,18,2,0,4,0,Frank Mir
January 31 2004,Lee Murray,Jorge Rivera,0,1,0,2,2,0,0,1,Lee Murray
January 31 2004,Georges St-Pierre,Karo Parisyan,0,2,46,1,0,4,6,0,Georges St-Pierre
January 31 2004,Josh Thomson,Hermes Franca,0,1,40,22,0,1,2,2,Josh Thomson
January 31 2004,Matt Serra,Jeff Curran,8,0,45,9,0,1,6,0,Matt Serra
April 02 2004,Chuck Liddell,Tito Ortiz,0,0,23,13,0,0,0,0,Chuck Liddell
April 02 2004,Chris Lytle,Tiki Ghosn,2,0,34,27,1,0,2,0,Chris Lytle
April 02 2004,Yves Edwards,Hermes Franca,1,1,21,8,1,2,0,4,Yves Edwards
April 02 2004,Andrei Arlovski,Wesley Correira,0,0,51,4,0,0,0,0,Andrei Arlovski
April 02 2004,Nick Diaz,Robbie Lawler,0,0,22,16,0,0,0,0,Nick Diaz
April 02 2004,Mike Kyle,Wes Sims,0,0,13,0,1,3,0,0,Mike Kyle
April 02 2004,Jonathan Wiezorek,Wade Shipp,1,0,10,20,0,0,1,0,Jonathan Wiezorek
April 02 2004,Genki Sudo,Mike Brown,0,1,6,13,4,0,1,1,Genki Sudo
August 21 2004,Randy Couture,Vitor Belfort,1,0,50,3,0,2,2,0,Randy Couture
August 21 2004,Joe Riggs,Joe Doerksen,3,0,29,6,0,0,2,2,Joe Riggs
August 21 2004,Chuck Liddell,Vernon White,0,0,31,13,0,0,1,0,Chuck Liddell
August 21 2004,David Terrell,Matt Lindland,0,0,5,0,0,0,0,0,David Terrell
August 21 2004,Justin Eilers,Mike Kyle,0,0,4,7,0,0,0,0,Justin Eilers
August 21 2004,Chris Lytle,Ronald Jhun,2,0,12,8,2,0,0,1,Chris Lytle
August 21 2004,Karo Parisyan,Nick Diaz,1,2,27,37,0,2,9,1,Karo Parisyan
August 21 2004,Yves Edwards,Josh Thomson,0,0,16,13,0,0,0,2,Yves Edwards
June 19 2004,Ken Shamrock,Kimo Leopoldo,0,0,12,4,0,0,0,0,Ken Shamrock
June 19 2004,Frank Trigg,Dennis Hallman,0,0,20,1,0,2,0,0,Frank Trigg
June 19 2004,Frank Mir,Tim Sylvia,0,0,3,2,1,0,0,1,Frank Mir
June 19 2004,Matt Hughes,Renato Verissimo,7,0,11,7,1,4,3,0,Matt Hughes
June 19 2004,Evan Tanner,Phil Baroni,1,0,73,23,0,0,5,0,Evan Tanner
June 19 2004,Matt Serra,Ivan Menjivar,16,0,14,8,0,2,6,0,Matt Serra
June 19 2004,Georges St-Pierre,Jay Hieron,0,0,24,5,0,0,0,0,Georges St-Pierre
June 19 2004,Trevor Prangley,Curtis Stout,4,0,12,5,2,0,2,0,Trevor Prangley
October 22 2004,Tito Ortiz,Patrick Cote,3,0,45,11,0,0,2,0,Tito Ortiz
October 22 2004,Rich Franklin,Jorge Rivera,5,0,41,22,1,0,3,0,Rich Franklin
October 22 2004,Matt Hughes,Georges St-Pierre,3,0,4,6,2,0,2,1,Matt Hughes
October 22 2004,Frank Trigg,Renato Verissimo,1,0,33,4,0,2,1,0,Frank Trigg
October 22 2004,Evan Tanner,Robbie Lawler,0,0,6,3,1,0,0,1,Evan Tanner
October 22 2004,Ivan Salaverry,Tony Fryklund,1,0,9,4,1,0,0,0,Ivan Salaverry
October 22 2004,Travis Lutter,Marvin Eastman,0,0,1,10,0,0,0,0,Travis Lutter
February 05 2005,Tito Ortiz,Vitor Belfort,3,1,27,19,0,1,4,0,Tito Ortiz
February 05 2005,Pete Sell,Phil Baroni,0,1,16,17,1,0,1,4,Pete Sell
February 05 2005,Andrei Arlovski,Tim Sylvia,0,0,5,2,2,0,0,0,Andrei Arlovski
February 05 2005,Evan Tanner,David Terrell,1,0,19,4,0,1,0,2,Evan Tanner
February 05 2005,Paul Buentello,Justin Eilers,0,0,22,7,0,0,0,0,Paul Buentello
February 05 2005,Mike Kyle,James Irvin,1,0,10,3,0,0,1,0,Mike Kyle
February 05 2005,David Loiseau,Gideon Ray,3,0,17,11,1,0,0,1,David Loiseau
February 05 2005,Karo Parisyan,Chris Lytle,6,1,29,7,2,2,7,0,Karo Parisyan
February 05 2005,Nick Diaz,Drew Fickett,0,0,13,3,1,2,0,0,Nick Diaz
April 09 2005,Rich Franklin,Ken Shamrock,0,0,23,0,0,2,0,1,Rich Franklin
April 09 2005,Forrest Griffin,Stephan Bonnar,3,1,88,57,1,0,2,0,Forrest Griffin
April 09 2005,Diego Sanchez,Kenny Florian,1,0,14,2,0,0,1,0,Diego Sanchez
April 09 2005,Sam Hoger,Bobby Southworth,1,0,22,21,0,0,0,1,Sam Hoger
April 09 2005,Chris Leben,Jason Thacker,1,0,27,1,0,0,1,0,Chris Leben
April 09 2005,Josh Koscheck,Chris Sanford,3,0,14,1,0,1,2,0,Josh Koscheck
April 09 2005,Nate Quarry,Lodune Sincaid,0,0,36,10,0,0,0,0,Nate Quarry
April 09 2005,Mike Swick,Alex Schoenauer,0,0,7,1,0,0,0,0,Mike Swick
April 09 2005,Alex Karalexis,Josh Rafferty,0,0,6,1,0,1,0,0,Alex Karalexis
June 04 2005,Andrei Arlovski,Justin Eilers,0,0,33,5,0,0,0,0,Andrei Arlovski
June 04 2005,Karo Parisyan,Matt Serra,8,0,56,26,2,0,8,1,Karo Parisyan
June 04 2005,Rich Franklin,Evan Tanner,0,0,97,25,1,1,0,1,Rich Franklin
June 04 2005,Forrest Griffin,Bill Mahood,3,0,3,1,1,0,1,0,Forrest Griffin
June 04 2005,Paul Buentello,Kevin Jordan,1,0,20,18,1,0,0,0,Paul Buentello
April 16 2005,Chuck Liddell,Randy Couture,0,0,13,9,0,0,0,0,Chuck Liddell
April 16 2005,Renato Sobral,Travis Wiuff,0,1,15,3,2,0,2,2,Renato Sobral
June 04 2005,Nate Quarry,Shonie Carter,0,0,19,6,0,0,0,0,Nate Quarry
June 04 2005,David Loiseau,Charles McCarthy,0,1,20,0,0,1,0,1,David Loiseau
June 04 2005,Nick Diaz,Koji Oishi,0,0,25,2,0,0,0,0,Nick Diaz
August 06 2005,Nate Marquardt,Ivan Salaverry,0,0,21,23,2,0,2,0,Nate Marquardt
August 06 2005,Chris Leben,Patrick Cote,1,1,26,26,0,0,1,1,Chris Leben
April 16 2005,Matt Hughes,Frank Trigg,4,3,13,13,1,1,1,0,Matt Hughes
April 16 2005,Matt Lindland,Travis Lutter,2,2,11,0,1,0,2,1,Matt Lindland
April 16 2005,Georges St-Pierre,Jason Miller,14,1,64,16,4,0,5,1,Georges St-Pierre
April 16 2005,Ivan Salaverry,Joe Riggs,0,0,2,6,1,0,0,1,Ivan Salaverry
April 16 2005,Joe Doerksen,Patrick Cote,5,2,9,37,4,0,4,0,Joe Doerksen
August 06 2005,Stephan Bonnar,Sam Hoger,6,0,43,11,1,2,3,1,Stephan Bonnar
August 06 2005,Nate Quarry,Pete Sell,0,0,3,2,0,0,0,0,Nate Quarry
August 06 2005,Josh Koscheck,Pete Spratt,2,0,0,0,1,0,1,0,Josh Koscheck
August 06 2005,Mike Swick,Gideon Ray,0,0,7,1,0,0,0,0,Mike Swick
August 06 2005,Kenny Florian,Alex Karalexis,1,0,38,18,0,0,1,0,Kenny Florian
April 16 2005,Mike van Arsdale,John Marsh,3,2,34,18,0,1,1,1,Mike van Arsdale
August 06 2005,Drew Fickett,Josh Neer,1,0,1,0,1,0,2,0,Drew Fickett
August 20 2005,Chuck Liddell,Jeremy Horn,0,0,64,31,0,0,0,0,Chuck Liddell
August 20 2005,Tim Sylvia,Tra Telligman,0,0,31,13,0,0,0,0,Tim Sylvia
August 20 2005,Randy Couture,Mike van Arsdale,0,0,27,8,3,0,4,1,Randy Couture
August 20 2005,Diego Sanchez,Brian Gassaway,6,0,35,3,1,0,3,0,Diego Sanchez
August 20 2005,Georges St-Pierre,Frank Trigg,10,0,25,1,2,0,1,0,Georges St-Pierre
August 20 2005,Matt Lindland,Joe Doerksen,5,2,19,8,4,1,4,2,Matt Lindland
August 20 2005,Trevor Prangley,Travis Lutter,2,0,54,9,0,0,5,0,Trevor Prangley
August 20 2005,James Irvin,Terry Martin,0,2,6,12,0,0,0,2,James Irvin
October 03 2005,David Loiseau,Evan Tanner,0,8,13,15,0,2,0,3,David Loiseau
October 03 2005,Chris Leben,Edwin DeWees,0,1,5,5,1,2,0,1,Chris Leben
October 03 2005,Brandon Vera,Fabiano Scherner,0,1,28,10,0,0,0,1,Brandon Vera
October 03 2005,Drew Fickett,Josh Koscheck,1,10,5,8,3,0,0,6,Drew Fickett
October 03 2005,Spencer Fisher,Thiago Alves,1,4,13,19,3,0,1,3,Spencer Fisher
October 03 2005,Jon Fitch,Brock Larson,4,0,25,14,2,3,5,1,Jon Fitch
October 03 2005,Jonathan Goulet,Jay Hieron,0,8,14,10,1,3,0,9,Jonathan Goulet
October 07 2005,Andrei Arlovski,Paul Buentello,0,0,2,1,0,0,0,0,Andrei Arlovski
October 07 2005,Branden Lee Hinkle,Sean Gannon,4,0,27,0,3,0,1,0,Branden Lee Hinkle
October 07 2005,Forrest Griffin,Elvis Sinosic,0,0,30,18,0,0,0,0,Forrest Griffin
October 07 2005,Renato Sobral,Chael Sonnen,0,0,11,12,3,0,4,0,Renato Sobral
October 07 2005,Joe Riggs,Chris Lytle,1,2,15,3,1,0,1,1,Joe Riggs
October 07 2005,Jorge Rivera,Dennis Hallman,0,1,51,12,0,2,0,1,Jorge Rivera
October 07 2005,Marcio Cruz,Keigo Kunihara,1,1,12,1,1,1,0,2,Marcio Cruz
October 07 2005,Alessio Sakara,Ron Faircloth,0,0,46,2,0,0,0,0,Alessio Sakara
November 05 2005,Diego Sanchez,Nick Diaz,3,0,41,13,1,1,5,2,Diego Sanchez
November 05 2005,Rashad Evans,Brad Imes,3,2,48,42,0,1,0,2,Rashad Evans
November 05 2005,Joe Stevenson,Luke Cummo,13,1,20,20,2,1,5,1,Joe Stevenson
November 05 2005,Kenny Florian,Kit Cope,4,0,10,8,2,0,3,0,Kenny Florian
November 05 2005,Joshua Burkman,Sammy Morgan,0,0,4,1,0,0,1,0,Joshua Burkman
November 05 2005,Melvin Guillard,Marcus Davis,3,0,19,3,1,0,3,0,Melvin Guillard
November 05 2005,Keith Jardine,Kerry Schall,0,0,41,8,0,0,0,0,Keith Jardine
November 19 2005,Rich Franklin,Nate Quarry,0,0,13,4,0,0,0,0,Rich Franklin
